dt_ymd,city_id,order_cnt_sum,order_infos_cnt_sum
20180401,3717,41,41
20180403,4503,79,79
20180410,3211,112,114
20180411,3604,40,40
20180411,4452,461,461
20180412,2301,227,230
20180423,1309,47,47
20180427,5001,1814,1817
20180430,5105,2,2
20180512,4310,2,2
20180517,3307,26,26
20180520,3411,20,20
20180520,5107,110,113
20180525,4104,167,167
20180529,4404,38,42
20180531,4115,306,311
20180602,4312,3,3
20180603,6401,429,480
20180604,3402,208,250
20180608,3702,44,44
20180610,3413,1,1
20180610,5109,52,52
20180614,3713,573,577
20180619,4406,125,126
20180621,4117,153,153
20180623,3207,574,577
20180625,4417,618,618
20180627,3507,102,102
20180627,5203,73,73
20180630,3611,356,362
20180702,4201,640,656
20180704,3715,153,153
20180705,4108,64,65
20180706,4501,2742,2830
20180707,1502,7,7
20180709,4408,288,288
20180709,6104,415,416
20180710,3302,284,291
20180713,3209,405,405
20180715,4419,238,244
20180717,3509,198,198
20180721,2310,315,315
20140701,3101,3,3
20140811,3301,1,1
20140910,1101,29,29
20141001,5101,3,3
20141210,3101,29,29
20150117,1101,525,525
20150414,5101,159,173
20150517,3201,14,15
20150623,3101,933,968
20150726,1201,135,148
20150807,5101,1799,1876
20150913,5001,807,833
20151019,1101,13312,14066
20151026,3201,741,891
20151129,1301,14,14
20151206,3205,500,562
20151210,3702,18,18
20160105,2301,46,46
20160112,4401,393,428
20160120,3502,17,17
20160202,4403,735,895
20160211,2201,22,22
20160226,3205,120,134
20160403,3302,6,6
20160408,4419,17,20
20160501,4101,4,4
20160505,4401,469,514
20160512,6501,25,26
20160513,3502,26,26
20160604,2201,78,92
20160611,4301,18,20
20160619,3205,63,84
20160623,3702,22,22
20160710,2101,66,66
20160721,4501,75,77
20160729,5101,2090,2218
20160730,4419,18,19
20160820,2301,138,155
20160902,3202,20,20
20160905,6501,36,41
20160906,3502,15,15
20161007,2301,128,132
20161010,4101,42,42
20161014,4401,430,440
20161021,6501,48,49
20161022,3502,17,17
20161104,4403,1081,1280
20161113,2201,131,137
20161120,4301,27,27
20161121,1302,4,4
20161128,3205,53,58
20161230,4501,297,298
20170109,3202,21,21
20170124,4403,578,637
20170203,3701,121,125
20170214,6101,278,287
20170317,4201,339,351
20170325,3302,14,14
20170423,4101,12,12
20170427,4401,811,869
20170517,4403,1127,1198
20170526,2201,135,141
20170607,6101,140,145
20170718,3302,14,14
20170801,1401,169,174
20170816,4101,30,30
20170824,3202,17,17
20170827,6501,74,76
20170828,3502,69,69
20170919,2201,97,97
20170926,4301,115,115
20170927,1302,7,7
20171026,4403,2547,2676
20171101,3401,148,151
20171105,3701,409,413
20171112,4105,65,65
20171116,6101,414,417
20171211,3601,35,35
20171217,5111,9,9
20171219,4201,930,931
20171227,3302,13,13
20180103,4413,110,112
20180105,3503,40,40
20180114,1301,50,54
20180121,3401,313,313
20180125,3701,455,457
20180214,3310,45,45
20180215,3703,3,3
20180220,1201,470,506
20180226,4407,11,11
20180301,5101,6750,6935
20180302,2102,684,734
20180316,4409,194,194
20180320,3210,79,79
20180321,4451,233,234
20180322,4420,32,32
20180322,6540,95,98
20180327,5113,293,295
20180330,1401,299,300
20180404,3201,996,1050
20180408,3501,325,325
20180410,3212,256,256
20180411,4453,22,22
20180411,5301,348,370
20180419,4205,208,238
20180423,1310,128,128
20180427,3306,147,148
20180501,3607,284,286
20180501,5303,97,97
20180507,1301,269,272
20180510,3101,24963,25836
20180514,3401,376,386
20180518,3701,450,455
20180520,3412,362,362
20180525,4105,181,191
20180529,4405,561,576
20180529,6101,937,1022
20180531,4116,370,370
20180602,4313,37,37
20180602,422801,4,4
20180607,3310,204,206
20180608,3703,548,569
20180610,5110,59,59
20180613,1201,1612,1780
20180614,3714,400,401
20180615,4107,470,484
20180617,1501,254,255
20180619,4407,226,227
20180619,6103,171,171
20180620,3301,6088,6569
20180623,3208,315,315
20180624,3601,700,700
20180625,4418,547,547
20180628,2205,2,2
20180704,3716,51,51
20180705,4109,8,8
20180706,4502,518,518
20180709,4409,491,498
20180709,6105,119,119
20180710,3303,449,452
20180713,3210,232,286
20180714,4451,914,916
20180715,4420,426,427
20180715,6540,247,260
20180718,2207,1,1
20180723,1401,378,378
20140913,4401,2,2
20150725,4201,275,289
20150831,4101,9,9
20150925,4403,3523,3933
20151018,4101,46,46
20151026,3202,46,46
20151120,3701,30,35
20151128,4301,47,57
20151129,1302,8,8
20151227,2101,204,220
20160203,3101,3255,3422
20160306,1201,272,352
20160313,3301,755,899
20160412,1101,12901,13774
20160416,1401,48,54
20160522,1301,22,23
20160623,3703,1,1
20160706,3301,1457,1690
20160710,2102,55,61
20160805,1101,23795,25350
20160809,1401,321,356
20160812,3201,591,669
20160915,1301,29,31
20160926,3701,145,147
20161002,5001,464,489
20161006,5301,1,1
20161031,1301,54,56
20161105,3101,4501,4672
20161208,1201,576,694
20161215,3301,2133,2374
20170125,3101,5283,5411
20170203,3702,7,7
20170228,1201,644,812
20170301,4501,213,219
20170309,5101,3515,3631
20170310,4419,24,30
20170415,5001,724,750
20170419,5301,12,12
20170518,3101,12178,12489
20170521,3205,41,47
20170628,3301,2861,3103
20170703,4419,28,36
20170727,1101,41969,43145
20170808,5001,1179,1199
20170811,5105,2,2
20170914,3205,62,62
20170930,1407,8,8
20171014,3307,11,11
20171027,3101,23400,24052
20171030,3205,57,59
20171105,3702,9,9
20171117,1407,18,18
20171203,4501,835,849
20171212,4419,81,85
20171222,4306,6,6
20171227,3303,190,193
20180101,3204,142,142
20180106,2201,54,54
20180113,4301,50,50
20180114,1302,7,7
20180115,420607,65,114
20180117,4601,57,57
20180121,3402,175,175
20180125,3702,108,108
20180212,2101,159,159
20180223,4501,667,678
20180226,4408,34,34
20180305,3706,14,14
20180313,4503,2,2
20180320,3211,43,43
20180321,3604,34,38
20180321,4452,241,241
20180322,2301,171,174
20180403,6201,1,1
20180404,3202,82,92
20180406,4412,28,28
20180407,6501,56,60
20180408,3502,354,354
20180410,3213,31,31
20180427,3307,34,34
20180430,3411,7,7
20180430,5107,1,1
20180506,4301,336,336
20180507,1302,808,810
20180508,420607,312,324
20180513,6401,177,224
20180514,3402,195,230
20180518,3702,145,153
20180520,5109,3,3
20180524,3713,253,259
20180529,4406,149,149
20180531,4117,103,103
20180605,2101,357,357
20180607,3311,1,1
20180608,3704,59,59
20180610,3415,180,180
20180610,5111,90,96
20180612,4201,770,805
20180614,3715,87,87
20180615,4108,63,64
20180616,4501,1990,2017
20180617,1502,1,1
20180619,4408,262,262
20180619,6104,303,303
20180620,3302,198,202
20180623,3209,310,310
20180625,4419,240,244
20180627,3509,161,161
20180701,2114,23,23
20180702,4203,75,75
20180704,3717,629,631
20180705,4110,510,516
20180706,4503,452,459
20180707,1504,1087,1087
20180710,3304,18,18
20180713,3211,189,189
20180714,3604,47,47
20180714,4452,1017,1051
20180715,2301,268,268
20180721,2312,355,355
20180722,4401,2657,2712
20180723,1402,215,228
20140611,3101,6,6
20140820,1101,36,36
20141007,1101,22,22
20141120,3101,30,30
20141230,3301,17,17
20150324,5101,137,138
20150427,3201,23,25
20150607,3205,55,55
20150717,5101,1021,1080
20150823,5001,603,603
20150926,3101,5239,5505
20151002,4401,845,869
20151101,2201,15,15
20151116,3205,430,502
20151120,3702,23,23
20151226,5101,2586,2795
20151227,2102,12,12
20160112,4403,1149,1399
20160121,2201,113,170
20160202,6101,109,125
20160305,4201,194,234
20160309,4501,26,26
20160313,3302,6,6
20160318,4419,17,23
20160408,2301,129,130
20160411,4101,22,22
20160415,4401,514,529
20160422,6501,21,22
20160423,3502,7,7
20160505,4403,841,1094
20160514,2201,110,127
20160521,4301,47,51
20160529,3205,66,76
20160620,2101,80,82
20160706,3302,7,7
20160730,2301,111,111
20160804,4101,28,28
20160808,4401,682,815
20160812,3202,18,18
20160815,6501,38,40
20160816,3502,20,20
20160907,2201,117,125
20160914,4301,117,124
20160915,1302,7,7
20160926,3702,11,11
20161014,4403,1020,1210
20161023,2201,198,206
20161030,4301,49,54
20161031,1302,7,7
20161104,6101,154,170
20161207,4201,171,184
20161215,3302,5,5
20170102,1301,19,21
20170113,3701,331,333
20170124,6101,110,115
20170227,4201,192,204
20170427,4403,1232,1338
20170506,3701,235,243
20170517,6101,94,96
20170601,1201,1186,1641
20170628,3302,7,7
20170711,1401,213,232
20170726,4101,24,24
20170829,2201,113,113
20171004,1301,45,46
20171011,3401,107,107
20171015,3701,417,418
20171022,4105,31,31
20171026,6101,339,342
20171105,3703,3,3
20171110,1201,1463,1603
20171127,5111,5,5
20171129,4201,1281,1282
20171212,6540,111,112
20171220,1401,332,333
20180101,3205,367,375
20180103,4415,1,1
20180105,3505,8,8
20180124,3310,41,41
20180125,3703,17,17
20180130,1201,1550,1668
20180203,4304,508,508
20180208,3301,4436,4806
20180211,5101,8076,8316
20180212,2102,674,724
20180226,4409,59,59
20180307,1101,50438,54589
20180314,3201,765,780
20180318,3501,221,239
20180320,3212,295,296
20180321,4453,20,20
20180321,5301,422,433
20180329,4205,109,109
20180402,4113,293,294
20180404,3203,13,13
20180406,4413,369,372
20180408,3503,285,298
20180411,3607,174,179
20180411,5303,40,40
20180417,1301,270,284
20180420,3101,26049,27046
20180424,3401,461,466
20180428,3701,554,555
20180430,3412,141,141
20180501,3609,22,22
20180506,4302,7,7
20180509,4209,54,63
20180510,1407,3,3
20180514,3403,1,1
20180517,3310,242,250
20180518,3703,525,548
20180523,1201,1485,1652
20180524,3714,222,222
20180525,4107,149,154
20180527,1501,52,52
20180529,4407,183,192
20180529,6103,140,140
20180530,3301,5194,5509
20180604,3405,74,74
20180604,5101,11257,11383
20180605,2102,568,583
20180608,3705,37,37
20180610,3416,112,112
20180614,3716,27,27
20180616,4502,368,368
20180619,4409,417,417
20180619,6105,32,32
20180620,3303,331,347
20180623,3210,231,262
20180624,4451,770,771
20180625,4420,228,235
20180625,6540,156,167
20180703,532901,24,24
20180706,4504,21,21
20180707,1505,14,14
20180707,3201,567,593
20180707,522601,6,6
20180710,3305,102,102
20180710,5001,1805,1814
20180713,3212,611,612
20180714,4453,384,384
20180714,5301,595,613
20180715,2302,192,194
20180722,4402,7,7
20140823,4401,2,2
20150301,3301,22,22
20150925,6101,121,133
20151030,3701,44,47
20151203,3301,1641,2009
20160113,3101,3541,3785
20160216,1201,256,338
20160223,3301,735,853
20160322,1101,12554,13449
20160326,1401,65,70
20160403,5001,531,594
20160506,3101,6891,7355
20160609,1201,377,449
20160616,3301,1381,1562
20160620,2102,26,26
20160715,1101,31650,33891
20160719,1401,82,83
20160722,3201,657,714
20160825,1301,26,27
20160902,3205,50,54
20160926,3703,4,4
20161015,3101,4298,4471
20161118,1201,690,915
20161125,3301,2641,3232
20161224,1101,38814,43997
20161228,1401,108,110
20161231,3201,608,668
20170101,4301,25,27
20170109,3205,36,36
20170113,3702,12,12
20170211,4501,193,199
20170219,5101,2139,2296
20170220,4419,34,42
20170310,2301,141,149
20170325,5001,837,881
20170329,5301,5,5
20170428,3101,13738,14064
20170506,3702,16,16
20170604,4501,314,326
20170613,4419,40,56
20170703,2301,199,201
20170710,4401,887,912
20170718,5001,1170,1208
20170721,5105,6,6
20170808,3307,4,5
20170824,3205,38,40
20170918,5203,1,1
20171003,4301,54,54
20171015,3702,11,11
20171027,1407,20,25
20171102,2101,158,158
20171113,4501,800,834
20171122,4419,56,58
20171211,3604,17,17
20171212,2301,552,560
20171227,5001,1670,1688
20171230,5105,2,2
20180101,3206,4,4
20180103,4416,7,7
20180105,3506,9,9
20180122,2101,144,144
20180208,3302,44,48
20180306,4101,405,483
20180314,3202,28,32
20180316,4412,56,56
20180317,6501,43,47
20180318,3502,285,285
20180402,4114,12,12
20180404,3204,627,661
20180406,4414,564,564
20180409,2201,148,148
20180416,4301,306,306
20180417,1302,717,717
20180418,420607,385,406
20180423,6401,282,304
20180424,3402,334,344
20180428,3702,126,134
20180507,1304,170,170
20180509,4210,169,174
20180510,1408,44,44
20180515,2101,321,321
20180518,3704,19,19
20180520,5111,67,73
20180522,4201,840,871
20180524,3715,36,36
20180525,4108,19,19
20180526,4501,1769,1799
20180529,4408,175,175
20180529,6104,159,159
20180530,3302,238,243
20180605,2103,173,173
20180608,3706,42,43
20180610,5113,366,370
20180612,4203,11,11
20180614,3717,515,515
20180615,4110,283,289
20180616,4503,498,512
20180617,1504,641,641
20180620,3304,11,11
20180623,3211,189,191
20180624,3604,46,47
20180624,4452,1016,1028
20180625,2301,246,248
20180702,4205,367,376
20180706,4505,76,76
20180706,6201,316,316
20180707,3202,590,598
20180709,4412,122,122
20180709,6108,85,85
20180710,3306,163,163
20180713,3213,846,846
20180722,4403,3042,3129
20180723,1404,174,177
20140408,1101,2,2
20140730,1101,42,42
20140914,3101,5,5
20141030,3101,13,13
20141214,5101,16,16
20150403,4401,91,91
20150517,3205,5,5
20150627,5101,558,585
20150902,4301,1,1
20150914,3702,5,5
20151002,4403,1350,1414
20151026,3205,461,539
20151030,3702,23,23
20151203,3302,4,4
20151208,4419,8,8
20160101,3701,27,27
20160109,4301,60,61
20160112,6101,113,121
20160208,2101,5,5
20160215,4201,129,138
20160219,4501,18,18
20160223,3302,5,5
20160228,4419,14,15
20160318,2301,57,65
20160321,4101,7,7
20160325,4401,525,536
20160415,4403,1097,1342
20160424,2201,120,147
20160505,6101,75,77
20160530,2101,84,88
20160608,4201,252,293
20160616,3302,9,9
20160714,4101,27,27
20160718,4401,323,331
20160722,3202,16,16
20160725,6501,41,43
20160726,3502,14,14
20160808,4403,1056,1337
20160817,2201,125,161
20160824,4301,48,49
20160923,2101,74,74
20160930,4201,313,334
20161003,3701,87,87
20161014,6101,143,155
20161117,4201,245,271
20161125,3302,23,23
20161223,4101,50,50
20161227,4401,470,477
20161231,3202,18,18
20170302,3201,567,626
20170405,1301,19,19
20170416,3701,276,277
20170427,6101,133,134
20170511,1201,773,966
20170621,1401,227,232
20170702,5301,9,9
20170801,3101,13587,13858
20170805,3401,21,21
20170809,3701,349,361
20170904,1201,780,856
20170911,3301,3946,4278
20171015,3703,7,7
20171020,1201,1206,1347
20171101,5101,9707,9855
20171102,2102,297,322
20171122,6540,70,70
20171130,1401,285,286
20171204,3201,1021,1072
20171208,3501,145,145
20171211,5301,53,53
20180105,5203,30,30
20180113,4304,199,199
20180118,3301,4134,4498
20180121,5101,5822,5998
20180122,2102,586,627
20180203,4306,129,132
20180208,3303,291,292
20180217,1101,5116,5501
20180224,3201,478,501
20180228,3501,112,121
20180301,5105,4,4
20180312,4113,157,159
20180316,4413,342,351
20180318,3503,288,301
20180327,1301,177,185
20180330,3101,23267,24100
20180402,4115,51,51
20180404,3205,693,710
20180406,4415,270,270
20180408,3505,115,115
20180408,5201,111,113
20180419,4209,14,14
20180427,3310,241,251
20180428,3703,357,357
20180501,3611,145,145
20180506,4304,745,777
20180507,1305,182,182
20180507,522401,27,27
20180509,4211,68,68
20180514,3405,46,46
20180514,5101,10923,11071
20180515,2102,639,664
20180526,4502,268,268
20180529,4409,335,335
20180530,3303,425,444
20180608,3707,470,471
20180613,532901,20,20
20180617,3201,832,880
20180620,3305,103,103
20180620,5001,2247,2248
20180623,3212,771,777
20180624,4453,214,214
20180624,5301,464,482
20180625,2302,153,153
20180705,4113,563,563
20180707,3203,337,350
20180709,4413,376,381
20180710,3307,21,21
20180714,3607,479,479
20180714,5303,238,238
20180722,4404,26,26
20180723,3101,26395,27138
20140823,4403,1,1
20150101,3101,42,42
20150211,3301,56,56
20150310,1101,668,682
20150604,3301,454,462
20150703,1101,5200,5566
20150710,3201,160,182
20151003,3101,2097,2180
20151106,1201,661,910
20151113,3301,2485,2911
20151212,1101,17887,19096
20151216,1401,32,32
20160101,3702,48,48
20160126,1201,226,298
20160207,5101,446,501
20160208,2102,1,1
20160313,5001,475,514
20160416,3101,3424,3706
20160519,1201,458,544
20160526,3301,1696,1986
20160530,2102,26,28
20160601,4419,13,20
20160625,1101,17617,18906
20160629,1401,26,26
20160706,5001,648,667
20160809,3101,10450,10980
20160812,3205,38,48
20160919,3301,1272,1397
20160922,5101,2083,2183
20160923,2102,18,20
20161003,3702,9,9
20161028,1201,620,777
20161101,4501,97,99
20161109,5101,2235,2340
20161110,4419,14,25
20161215,5001,887,932
20161219,5301,11,11
20170110,2101,90,91
20170121,4501,261,273
20170129,5101,256,264
20170130,4419,3,3
20170220,2301,197,211
20170302,3202,21,22
20170305,6501,41,44
20170306,3502,21,21
20170404,4301,14,14
20170416,3702,9,9
20170503,2101,76,76
20170510,4201,224,229
20170514,4501,1233,1400
20170523,4419,14,15
20170613,2301,200,204
20170620,4401,913,937
20170628,5001,1132,1154
20170710,4403,1338,1448
20170809,3702,19,19
20170828,5203,52,55
20170903,4201,840,850
20170907,4501,723,746
20170911,3302,19,20
20170916,4419,24,26
20171012,2101,123,123
20171023,4501,655,676
20171121,3604,2,3
20171122,2301,437,438
20171204,3202,24,24
20171207,6501,28,28
20171208,3502,208,209
20171227,3307,53,53
20180102,3601,73,73
20180103,4418,2,2
20180118,3302,16,16
20180201,1401,342,346
20180203,4307,104,104
20180208,3304,11,11
20180216,4101,5,5
20180224,3202,9,9
20180226,4412,22,22
20180227,6501,57,62
20180228,3502,260,260
20180306,4103,868,903
20180314,3204,361,370
20180316,4414,239,239
20180319,2201,80,80
20180326,4301,234,234
20180327,1302,435,435
20180328,420607,370,381
20180402,4116,104,104
20180404,3206,277,277
20180406,4416,530,530
20180408,3506,166,167
20180417,1304,86,86
20180419,4210,90,91
20180425,2101,312,312
20180428,3704,15,15
20180430,5111,141,141
20180506,4305,137,137
