dt_ymd,city_id,_c2
20150717,5001,1
20150717,1101,7863
20150717,4201,282
20150717,5101,1050
20150717,4403,1051
20150717,4401,413
20150717,1201,151
20150718,5101,957
20150718,5001,0
20150718,3301,952
20150718,1201,133
20150718,3201,246
20150718,4201,252
20150718,NULL,1
20150718,4403,963
20150718,4401,363
20150718,3205,194
20150718,1101,6151
20150718,3101,1753
20150719,3201,256
20150719,3205,144
20150719,4403,844
20150719,4401,382
20150719,5001,2
20150719,5101,1033
20150719,1201,144
20150719,4201,219
20150719,1101,5658
20150719,3101,1552
20150719,3301,837
20150720,4403,900
20150720,3101,1672
20150720,5001,29
20150720,1201,114
20150720,3301,835
20150720,4201,192
20150720,1101,5317
20150720,5101,834
20150720,4401,309
20150720,3205,129
20150720,3201,221
20150721,5101,875
20150721,5001,29
20150721,3101,1702
20150721,3301,955
20150721,4401,362
20150721,3205,144
20150721,4201,188
20150721,1101,5655
20150721,4403,999
20150721,1201,171
20150721,3201,295
20150722,5001,61
20150722,3101,1909
20150722,3301,934
20150722,1101,5947
20150722,1201,134
20150722,5101,936
20150722,4201,275
20150722,4401,364
20150722,4403,1069
20150722,3205,153
20150722,3201,280
20150723,1201,161
20150723,3301,954
20150723,4403,1139
20150723,3201,401
20150723,3205,209
20150723,4401,433
20150723,5001,106
20150723,1101,6208
20150723,4201,224
20150723,NULL,4
20150723,3101,2181
20150723,5101,951
20150724,3205,185
20150724,3201,391
20150724,3101,2528
20150724,5001,155
20150724,5101,1217
20150724,1201,203
20150724,3301,1180
20150724,4201,229
20150724,1101,7726
20150724,4401,456
20150724,4403,1434
20150725,3301,1001
20150725,1201,156
20150725,3201,409
20150725,3101,2310
20150725,1101,7764
20150725,3205,211
20150725,4401,382
20150725,4403,1075
20150725,4201,280
20150725,5101,1303
20150725,5001,142
20150726,3301,980
20150726,3101,2142
20150726,3205,222
20150726,4401,346
20150726,3201,306
20150726,4403,977
20150726,5001,132
20150726,1201,146
20150726,1101,7765
20150726,4201,280
20150726,5101,1170
20150727,4401,364
20150727,5101,1055
20150727,3201,349
20150727,3205,195
20150727,3301,943
20150727,1201,155
20150727,5001,140
20150727,4201,200
20150727,1101,6771
20150727,3101,2365
20150727,4403,946
20150728,1101,7099
20150728,4201,262
20150728,3101,2641
20150728,4403,956
20150728,5101,1053
20150728,4401,428
20150728,5001,188
20150728,3201,470
20150728,3205,219
20150728,1201,156
20150728,3301,1058
20150729,3301,1092
20150729,3101,2663
20150729,3201,412
20150729,1201,160
20150729,5101,1133
20150729,5001,202
20150729,3205,226
20150729,4201,234
20150729,1101,7293
20150729,4403,1002
20150729,4401,383
20150730,5001,216
20150730,3101,2691
20150730,1101,7924
20150730,4201,268
20150730,4403,1082
20150730,3201,418
20150730,4401,409
20150730,5101,1238
20150730,3205,213
20150730,3301,1108
20150730,1201,230
20150731,3205,242
20150731,3201,508
20150731,1101,10389
20150731,4201,271
20150731,5101,1520
20150731,3101,3339
20150731,3301,1298
20150731,1201,241
20150731,4403,1473
20150731,4401,511
20150731,5001,302
20150801,5001,251
20150801,3101,2599
20150801,5101,1593
20150801,4201,323
20150801,1101,10217
20150801,3201,475
20150801,NULL,4
20150801,3205,304
20150801,4401,365
20150801,3301,1243
20150801,4403,1118
20150801,1201,190
20150802,5001,322
20150802,5101,1583
20150802,4403,1004
20150802,4401,388
20150802,1101,9043
20150802,3205,291
20150802,4201,252
20150802,3301,1182
20150802,3101,2133
20150802,3201,385
20150802,1201,198
20150803,3201,447
20150803,4403,1044
20150803,3205,258
20150803,4401,458
20150803,5101,1279
20150803,4201,242
20150803,1201,209
20150803,1101,8158
20150803,3301,1062
20150803,3101,2479
20150803,5001,255
20150804,3301,1137
20150804,1201,197
20150804,3205,234
20150804,4201,298
20150804,NULL,1
20150804,3101,2708
20150804,1101,8552
20150804,5001,258
20150804,3201,471
20150804,4401,343
20150804,4403,1131
20150804,5101,1357
20150805,5101,1346
20150805,3101,2850
20150805,5001,252
20150805,1201,185
20150805,3201,540
20150805,3205,239
20150805,4403,1112
20150805,4201,304
20150805,1101,7659
20150805,3301,1224
20150805,4401,421
20150806,5001,317
20150806,5101,1402
20150806,1101,7922
20150806,3205,272
20150806,4403,1147
20150806,4401,466
20150806,4201,299
20150806,3201,531
20150806,1201,210
20150806,3301,1190
20150806,3101,2870
20150807,3201,625
20150807,4403,1338
20150807,3205,369
20150807,4401,587
20150807,1101,10043
20150807,4301,1
20150807,1201,262
20150807,5101,1833
20150807,4201,340
20150807,5001,499
20150807,3101,4029
20150807,3301,1764
20150808,3205,373
20150808,5101,1881
20150808,1101,10152
20150808,3101,2916
20150808,NULL,2
20150808,5001,444
20150808,4201,391
20150808,3301,1522
20150808,1201,285
20150808,3201,581
20150808,4401,492
20150808,4403,1436
20150809,4403,1155
20150809,4401,386
20150809,1201,242
20150809,5001,371
20150809,1101,8328
20150809,4201,376
20150809,5101,1721
20150809,3301,1413
20150809,NULL,6
20150809,3201,475
20150809,3205,347
20150809,3101,2393
20150810,3201,620
20150810,4403,1138
20150810,3205,482
20150810,4401,519
20150810,3101,2900
20150810,3301,1435
20150810,5001,325
20150810,4201,313
20150810,1201,248
20150810,5101,1377
20150810,1101,8044
20150811,4401,455
20150811,4403,1139
20150811,5101,1419
20150811,3205,251
20150811,3301,1120
20150811,1201,341
20150811,3201,526
20150811,4201,311
20150811,1101,8029
20150811,3101,2745
20150811,5001,318
20150812,5101,1478
20150812,1101,8887
20150812,4201,364
20150812,3101,3029
20150812,4401,552
20150812,4403,1341
20150812,5001,351
20150812,3205,282
20150812,NULL,1
20150812,3201,556
20150812,3301,1348
20150812,1201,279
20150813,5001,405
20150813,5101,1685
20150813,2101,1
20150813,4101,2
20150813,3301,1309
20150813,4401,548
20150813,3205,243
20150813,4403,1476
20150813,4201,323
20150813,1101,9177
20150813,1201,381
20150813,3201,583
20150813,3101,3127
20150813,6101,0
20150814,5001,502
20150814,4401,578
20150814,3201,651
20150814,3205,303
20150814,4403,1647
20150814,2101,14
20150814,1101,10876
20150814,5101,2372
20150814,4101,2
20150814,1201,301
20150814,4201,457
20150814,3301,1662
20150814,6101,3
20150814,3101,3419
20150815,1201,378
20150815,4101,5
20150815,3301,1669
20150815,2101,17
20150815,3205,387
20150815,5101,2120
20150815,6101,1
20150815,4201,450
20150815,3101,3049
20150815,5001,488
20150815,1101,11273
20150815,4401,588
20150815,3201,664
20150815,4403,1699
20150816,1201,389
20150816,4403,1338
20150816,3201,494
20150816,3205,369
20150816,3101,2498
20150816,5101,2338
20150816,4101,3
20150816,4401,529
20150816,2101,22
20150816,4201,379
20150816,1101,10419
20150816,3301,1327
20150816,5001,433
20150817,2101,10
20150817,5101,1792
20150817,5001,544
20150817,1201,338
20150817,3201,568
20150817,3101,2837
20150817,3301,1183
20150817,4101,2
20150817,4403,1293
20150817,4401,547
20150817,4201,407
20150817,1101,9028
20150817,3205,269
20150818,5001,491
20150818,2101,18
20150818,3101,3300
20150818,3301,1454
20150818,4403,1751
20150818,3205,305
20150818,3201,656
20150818,4401,699
20150818,4201,423
20150818,4101,4
20150818,5101,1860
20150818,1101,10816
20150818,1201,452
20150819,4401,1757
20150819,4201,827
20150819,1101,17059
20150819,3101,5873
20150819,5001,593
20150819,6101,9
20150819,2101,72
20150819,3205,739
20150819,1201,925
20150819,3301,2384
20150819,4101,5
20150819,5101,2957
20150819,3201,801
20150819,4403,2997
20150820,3101,6106
20150820,6101,11
20150820,4201,1031
20150820,4401,1630
20150820,3205,671
20150820,4403,3120
20150820,1101,20528
20150820,5001,923
20150820,5101,3943
20150820,2101,85
20150820,3201,1281
20150820,1201,864
20150820,4101,12
20150820,3301,3172
20150821,4401,1094
20150821,4403,2045
20150821,3201,832
20150821,3205,397
20150821,4201,427
20150821,1201,400
20150821,4101,3
20150821,1101,12907
20150821,5101,2141
20150821,2101,20
20150821,5001,514
20150821,6101,4
20150821,NULL,1
20150821,3301,1964
20150821,3101,4277
20150822,3205,561
20150822,2101,22
20150822,4403,1565
20150822,4401,667
20150822,3101,3747
20150822,1101,12354
20150822,4201,359
20150822,5001,601
20150822,4101,10
20150822,1201,371
20150822,3301,1463
20150822,3201,706
20150822,6101,3
20150822,5101,2122
20150823,1101,11069
20150823,4201,375
20150823,4403,1406
20150823,3101,2919
20150823,5001,590
20150823,1201,429
20150823,6101,5
20150823,4101,4
20150823,5101,2193
20150823,3301,1478
20150823,3201,509
20150823,3205,426
20150823,2101,19
20150823,4401,581
20150824,3301,1346
20150824,4101,6
20150824,3101,3652
20150824,6101,7
20150824,1201,256
20150824,3201,603
20150824,2101,15
20150824,5001,613
20150824,5101,2283
20150824,4401,668
20150824,1101,10231
20150824,4201,422
20150824,3205,405
20150824,4403,1445
20150825,4401,700
20150825,4403,1517
20150825,3205,331
20150825,3201,677
20150825,3301,1390
20150825,3101,3108
20150825,6101,9
20150825,2101,21
20150825,4201,448
20150825,1101,10028
20150825,1201,252
20150825,5101,1983
20150825,4101,10
20150825,5001,515
20150826,3301,1264
20150826,1201,297
20150826,4101,6
20150826,3101,3023
20150826,5001,527
20150826,4201,433
20150826,1101,10306
20150826,5101,2266
20150826,4401,655
20150826,3205,355
20150826,2101,25
20150826,4403,1534
20150826,6101,7
20150826,3201,726
20150827,5101,2307
20150827,4101,4
20150827,3201,722
20150827,3205,385
20150827,4403,1502
20150827,3101,3320
20150827,2101,34
20150827,4401,727
20150827,5001,571
20150827,6101,8
20150827,1101,10474
20150827,4201,464
20150827,1201,355
20150827,3301,1414
20150828,6101,10
20150828,4401,852
20150828,4403,1940
20150828,3205,424
20150828,NULL,2
20150828,4201,532
20150828,1101,12614
20150828,3301,1687
20150828,4101,14
20150828,3702,1
20150828,5101,2465
20150828,2101,30
20150828,5001,717
20150828,3101,3917
20150828,3201,754
20150828,1201,521
20150828,4301,7
20150829,3205,519
20150829,4403,1705
20150829,3201,716
20150829,4401,776
20150829,2101,27
20150829,5001,742
20150829,6101,9
20150829,3301,1431
20150829,3101,3266
20150829,4301,2
20150829,4201,453
20150829,5101,2594
20150829,1101,11894
20150829,4101,19
20150829,1201,443
20150830,4201,413
20150830,1101,12799
20150830,3702,0
20150830,3201,579
20150830,3205,436
20150830,6101,5
20150830,3301,1294
20150830,4401,670
20150830,2101,29
20150830,4101,9
20150830,5101,2472
20150830,3101,2713
20150830,4403,1571
20150830,5001,734
20150830,4301,1
20150830,1201,347
20150831,5001,628
20150831,5101,2093
20150831,2101,24
20150831,3205,355
20150831,4201,390
20150831,1101,11607
20150831,4401,862
20150831,4403,1452
20150831,3201,688
20150831,1201,409
20150831,6101,7
20150831,3301,1224
20150831,4101,8
20150831,3101,3186
20150901,3101,3211
20150901,1201,450
20150901,3201,585
20150901,4301,0
20150901,NULL,1
20150901,1101,12442
20150901,4201,493
20150901,3205,302
20150901,4403,1730
20150901,4401,792
20150901,2101,21
20150901,5101,2118
20150901,5001,718
20150901,4101,17
20150901,3301,1345
20150901,6101,8
20150901,3702,4
20150902,1101,9603
20150902,4201,627
20150902,4101,23
20150902,1201,405
20150902,4301,1
20150902,5101,2666
20150902,2101,18
20150902,3702,6
20150902,5001,973
20150902,3201,795
20150902,3205,321
20150902,4403,2093
20150902,4401,899
20150902,3101,3630
20150902,3301,1704
20150902,6101,10
20150903,3101,2789
20150903,4201,549
20150903,1101,6267
20150903,5001,981
20150903,6101,8
20150903,3201,572
20150903,4403,1691
20150903,4401,780
20150903,5101,2853
20150903,3301,1319
20150903,3702,1
20150903,4101,13
20150903,1201,393
20150903,3205,426
20150903,2101,33
20150904,1201,454
20150904,4301,2
20150904,6101,10
20150904,4403,1438
20150904,5101,2547
20150904,4101,10
20150904,4401,722
20150904,2101,20
20150904,3702,5
20150904,3201,604
20150904,3205,402
20150904,3101,2571
20150904,5001,717
20150904,3301,1156
20150904,1101,12272
20150904,4201,549
20150905,4401,754
20150905,4403,1464
20150905,1101,12714
20150905,4201,482
20150905,3205,383
20150905,3201,513
20150905,1201,512
20150905,4301,2
20150905,3101,2631
20150905,2101,30
20150905,5001,758
20150905,5101,2720
20150905,3702,6
20150905,6101,13
20150905,3301,1363
20150905,4101,11
20150906,4401,738
20150906,3201,661
20150906,4403,1443
20150906,3205,273
20150906,1101,10171
20150906,4201,476
20150906,5101,2232
20150906,1201,364
20150906,4301,4
20150906,4101,14
20150906,2101,35
20150906,3301,1396
20150906,3101,2968
20150906,6101,16
20150906,5001,681
20150906,3702,6
20150907,3205,302
20150907,2101,33
20150907,6101,16
20150907,4201,401
20150907,1101,9814
20150907,3101,3248
20150907,5001,687
20150907,4401,864
20150907,3201,668
20150907,4403,1478
20150907,1201,425
20150907,3301,1486
20150907,4301,5
20150907,3702,4
20150907,4101,18
20150907,5101,2325
20150908,4301,5
20150908,1201,537
20150908,3101,3602
20150908,3301,1528
20150908,4201,536
20150908,1101,10918
20150908,6101,21
20150908,5101,2899
20150908,4101,19
20150908,3201,728
20150908,3205,264
20150908,3702,5
20150908,4403,1749
20150908,2101,26
20150908,4401,876
20150908,5001,698
20150909,3201,971
20150909,1201,871
20150909,4301,12
20150909,2101,43
20150909,5101,2809
20150909,5001,825
20150909,3301,2280
20150909,4101,10
20150909,6101,42
20150909,1101,16046
20150909,4403,2725
20150909,3205,368
20150909,4401,1527
20150909,4201,782
20150909,3702,14
20150909,3101,4915
20150910,4403,2693
20150910,2101,54
20150910,3205,371
20150910,3201,1265
20150910,5101,2997
20150910,6101,82
20150910,4401,1534
20150910,1101,19421
20150910,4201,866
20150910,3101,5120
20150910,5001,935
20150910,3301,2592
20150910,3702,20
20150910,4101,17
20150910,1201,1014
20150910,4301,6
20150911,3201,878
20150911,3205,327
20150911,3702,5
20150911,6101,31
20150911,4301,4
20150911,1201,570
20150911,5001,1369
20150911,3301,1827
20150911,5101,2664
20150911,4101,13
20150911,3101,4179
20150911,2101,47
20150911,4401,980
20150911,1101,14080
20150911,4201,605
20150911,4403,2002
20150912,3201,672
20150912,1201,644
20150912,4301,13
20150912,6101,29
20150912,3101,3762
20150912,2101,52
20150912,5001,909
20150912,5101,2800
20150912,4403,1589
20150912,1101,12412
20150912,4201,593
20150912,3205,430
20150912,4401,758
20150912,3301,1541
20150912,4101,10
20150912,3702,4
20150913,2101,63
20150913,3101,2851
20150913,3301,1443
20150913,6101,56
20150913,5001,806
20150913,4403,1567
20150913,3205,339
20150913,4401,771
20150913,3201,627
20150913,1101,11389
20150913,5101,2744
20150913,4201,468
20150913,4301,20
20150913,1201,473
20150913,4101,20
20150913,3702,7
20150914,6101,43
20150914,4403,1570
20150914,3201,652
20150914,5101,2276
20150914,4401,784
20150914,3702,4
20150914,3301,1555
20150914,4101,25
20150914,4301,5
20150914,1201,446
20150914,3101,3646
20150914,5001,691
20150914,1101,11272
20150914,4201,519
20150914,2101,45
20150914,3205,293
20150915,1201,617
20150915,4301,7
20150915,3301,1663
20150915,5001,840
20150915,4403,1801
20150915,6101,42
20150915,5101,2603
20150915,4101,36
20150915,3101,3990
20150915,3702,4
20150915,3201,754
20150915,3205,400
20150915,4401,933
20150915,2101,62
20150915,4201,676
20150915,1101,12057
20150916,3702,6
20150916,5101,2718
20150916,2101,66
20150916,5001,803
20150916,3101,4139
20150916,4301,6
20150916,1201,583
20150916,3201,779
20150916,6101,62
20150916,4401,1034
20150916,1101,12537
20150916,4201,672
20150916,3205,280
20150916,4403,1727
20150916,4101,24
20150916,3301,1630
20150917,3201,850
20150917,4401,1104
20150917,4403,1954
20150917,3205,291
20150917,4301,8
20150917,1201,564
20150917,4101,29
20150917,5101,2677
20150917,4201,710
20150917,1101,14730
20150917,3702,9
20150917,6101,59
20150917,3101,4341
20150917,3301,1776
20150917,2101,69
20150917,5001,976
20150918,4101,41
20150918,3301,1927
20150918,1201,604
20150918,3702,15
20150918,4301,13
20150918,4401,1246
20150918,2101,71
20150918,3205,372
20150918,3201,1005
20150918,5101,3213
20150918,3101,4937
20150918,1101,16115
20150918,5001,1209
20150918,4201,935
20150918,4403,2326
20150918,6101,73
20150919,6101,55
20150919,4301,25
20150919,1201,553
20150919,1101,13139
20150919,4201,664
20150919,3201,737
20150919,3205,404
20150919,3702,7
20150919,4403,1971
20150919,3101,4053
